time,value
2008100214,13.2
2008100215,11.1
2008100216,12.5
2008100217,12.6
2008100218,13.8
2008100219,14.0
2008100220,16.1
2008100221,16.3
2008100222,14.8
2008100223,18.6
2008100300,20.0
2008100301,20.8
2008100302,21.1
2008100303,20.7
2008100304,19.4
2008100305,18.4
2008100306,18.3
2008100307,17.9
2008100308,15.1
2008100309,11.7
2008100310,11.5
2008100311,9.6
2008100312,5.7
2008100313,6.8
2008100314,6.8
2008100315,8.1
2008100316,9.3
2008100317,9.4
2008100318,8.9
2008100319,8.8
2008100320,10.2
2008100321,9.5
2008100322,8.6
2008100323,8.1
2008100400,40.0
2008100401,41.4
2008100402,36.5
2008100403,35.8
2008100404,34.1
2008100405,32.6
2008100406,28.4
2008100407,31.0
2008100408,26.8
2008100409,24.5
2008100410,24.5
2008100411,26.8
2008100412,31.0
2008100413,28.4
2008100414,32.6
2008100415,34.1
2008100416,35.8
2008100417,36.5
2008100418,41.4
2008100419,40.0
2008100420,8.1
2008100421,8.6
2008100422,9.5
2008100423,10.2
2008100500,8.8
2008100501,8.9
2008100502,9.4
2008100503,9.3
2008100504,8.1
2008100505,6.8
2008100506,6.8
2008100507,5.7
2008100508,9.6
2008100509,11.5
2008100510,11.7
2008100511,15.1
2008100512,17.9
2008100513,18.3
2008100514,18.4
2008100515,19.4
2008100516,20.7
2008100517,21.1
2008100518,20.8
2008100519,20.0
2008100520,18.6
2008100521,14.8
2008100522,16.3
2008100523,16.1
2008100600,14.0
2008100601,13.8
2008100602,12.6
2008100603,12.5
2008100604,11.1
2008100605,13.2
2008100606,13.1
2008100607,13.2
2008100608,15.4
2008100609,17.9
2008100610,20.4
2008100611,22.6
2008100612,26.2
2008100613,26.6
2008100614,28.4
2008100615,29.3
2008100616,30.9
2008100617,19.9
2008100618,13.7
2008100619,16.1
2008100620,16.1
2008100621,13.7
2008100622,19.9
2008100623,30.9
2008100700,29.3
2008100701,28.4
2008100702,26.6
2008100703,26.2
2008100704,22.6
2008100705,20.4
2008100706,17.9
2008100707,15.4
2008100708,13.2
2008100709,13.1
2008100710,13.2
2008100711,11.1
2008100712,12.5
2008100713,12.6
2008100714,13.8
2008100715,14.0
2008100716,5.0
2008100717,5.1
2008100718,5.0
2008100719,4.9
2008100720,4.7
2008100721,5.2
2008100722,4.8
2008100723,4.6
2008100800,4.6
2008100801,4.8
2008100802,5.2
2008100803,4.7
2008100804,4.9
2008100805,5.0
2008100806,5.1
2008100807,5.0
2008100808,14.0
2008100809,13.8
2008100810,12.6
2008100811,5.0
2008100812,5.3
2008100813,6.0
2008100814,6.4
2008100815,5.7
2008100816,6.9
2008100817,6.5
2008100818,6.5
2008100819,6.6
2008100820,5.9
2008100821,6.1
2008100822,5.9
2008100823,5.6
2008100900,5.9
2008100901,6.0
2008100902,4.4
2008100903,4.2
2008100904,4.6
2008100905,4.2
2008100906,4.7
2008100907,4.8
2008100908,4.0
2008100909,3.9
2008100910,3.8
2008100911,3.1
2008100912,4.2
2008100913,4.0
2008100914,4.3
2008100915,4.3
2008100916,5.1
2008100917,5.7
2008100918,5.3
2008100919,4.7
2008100920,4.8
2008100921,4.2
2008100922,4.6
2008100923,4.2
2008101000,4.7
2008101001,4.6
2008101002,4.4
2008101003,3.6
2008101004,3.9
2008101005,4.6
2008101006,4.3
2008101007,4.1
2008101008,3.8
2008101009,4.0
2008101010,4.5
2008101011,4.4
2008101012,5.0
2008101013,4.6
2008101014,3.7
2008101015,4.3
2008101016,4.8
2008101017,4.9
2008101018,5.1
2008101019,4.1
2008101020,4.3
2008101021,4.5
2008101022,4.6
2008101023,5.2
2008101100,4.4
2008101101,4.5
2008101102,4.4
2008101103,4.7
2008101104,4.2
2008101105,4.5
2008101106,4.4
2008101107,4.5
2008101108,4.1
2008101109,5.0
2008101110,4.0
2008101111,5.1
2008101112,5.2
2008101113,4.6
2008101114,4.8
2008101115,4.8
2008101116,4.4
2008101117,5.9
2008101118,5.0
2008101119,4.6
2008101120,5.1
2008101121,5.3
2008101122,5.0
2008101123,4.9
2008101200,4.9
2008101201,4.8
2008101202,4.6
2008101203,4.1
2008101204,4.4
2008101205,4.4
2008101206,5.0
2008101207,4.5
2008101208,3.7
2008101209,4.5
2008101210,4.1
2008101211,4.6
2008101212,4.7
2008101213,4.9
2008101214,4.7
2008101215,4.1
2008101216,4.3
2008101217,5.2
2008101218,5.9
2008101219,4.9
2008101220,5.6
2008101221,5.7
2008101222,5.6
2008101223,5.3
2008101300,4.8
2008101301,5.4
2008101302,5.0
2008101303,5.2
2008101304,4.9
2008101305,4.8
2008101306,4.3
2008101307,5.1
2008101308,4.7
2008101309,5.1
2008101310,4.8
2008101311,4.8
2008101312,4.7
2008101313,4.6
2008101314,5.1
2008101315,5.0
2008101316,4.8
2008101317,5.2
2008101318,5.0
2008101319,5.6
2008101320,5.6
2008101321,5.2
2008101322,5.4
2008101323,5.6
2008101400,5.8
2008101401,4.9
2008101402,5.0
2008101403,5.1
2008101404,4.5
2008101405,4.7
2008101406,5.3
2008101407,4.2
2008101408,4.3
2008101409,3.6
2008101410,4.3
2008101411,4.3
2008101412,4.5
2008101413,4.9
2008101414,5.5
2008101415,5.4
2008101416,5.9
2008101417,6.0
2008101418,6.0
2008101419,6.3
2008101420,5.4
2008101421,6.1
2008101422,6.8
2008101423,6.8
2008101500,6.3
2008101501,6.5
2008101502,6.1
2008101503,5.9
2008101504,5.7
2008101505,5.6
2008101506,6.0
2008101507,5.1
2008101508,4.9
2008101509,4.7
2008101510,4.7
2008101511,5.0
2008101512,5.0
2008101513,5.3
2008101514,5.2
2008101515,4.6
2008101516,5.8
2008101517,6.3
2008101518,5.2
2008101519,6.2
2008101520,5.7
2008101521,5.6
2008101522,5.9
2008101523,5.9
2008101600,5.1
2008101601,5.0
2008101602,5.9
2008101603,5.3
2008101604,5.4
2008101605,5.4
2008101606,6.2
2008101607,5.1
2008101608,5.1
2008101609,5.8
2008101610,4.6
2008101611,5.2
2008101612,5.3
2008101613,6.4
2008101614,5.0
2008101615,5.6
2008101616,6.1
2008101617,6.4
2008101618,7.3
2008101619,7.5
2008101620,7.3
2008101621,6.9
2008101622,6.7
2008101623,6.7
2008101700,6.7
2008101701,7.6
2008101702,7.6
2008101703,7.8
2008101704,5.1
2008101705,4.6
2008101706,4.4
2008101707,4.6
2008101708,4.8
2008101709,4.1
2008101710,4.7
2008101711,4.7
2008101712,4.8
2008101713,4.7
2008101714,5.2
2008101715,5.3
2008101716,4.8
2008101717,5.3
2008101718,4.7
2008101719,5.7
2008101720,5.7
2008101721,6.1
2008101722,6.1
2008101723,5.2
2008101800,5.8
2008101801,5.6
2008101802,6.5
2008101803,6.4
2008101804,5.6
2008101805,5.6
2008101806,5.4
2008101807,5.5
2008101808,4.6
2008101809,5.2
2008101810,5.0
2008101811,5.1
2008101812,5.4
2008101813,5.5
2008101814,6.2
2008101815,6.2
2008101816,6.1
2008101817,7.2
2008101818,6.9
2008101819,6.7
2008101820,6.9
2008101821,7.1
2008101822,7.0
2008101823,7.4
2008101900,7.6
2008101901,7.6
2008101902,7.6
2008101903,6.2
2008101904,6.5
2008101905,5.9
2008101906,5.8
2008101907,5.0
2008101908,5.1
2008101909,4.6
2008101910,4.7
2008101911,4.6
2008101912,5.5
2008101913,5.1
2008101914,5.1
2008101915,5.0
2008101916,5.7
2008101917,5.8
2008101918,5.6
2008101919,7.5
2008101920,7.2
2008101921,5.8
2008101922,5.4
2008101923,5.6
2008102000,5.2
2008102001,5.5
2008102002,4.9
2008102003,5.2
2008102004,5.2
2008102005,3.9
2008102006,5.1
2008102007,4.3
2008102008,4.9
2008102009,4.4
2008102010,5.0
2008102011,4.7
2008102012,4.5
2008102013,4.6
2008102014,4.6
2008102015,4.9
2008102016,5.2
2008102017,4.6
2008102018,5.0
2008102019,4.8
2008102020,4.7
2008102021,4.9
2008102022,5.1
2008102023,5.5
2008102100,5.5
2008102101,5.2
2008102102,4.6
2008102103,4.6
2008102104,4.6
2008102105,5.6
2008102106,4.4
2008102107,4.6
2008102108,4.6
2008102109,4.4
2008102110,4.6
2008102111,5.1
2008102112,5.1
2008102113,5.1
2008102114,5.1
2008102115,4.7
2008102116,5.6
2008102117,6.1
2008102118,5.9
2008102119,5.5
2008102120,5.3
2008102121,5.0
2008102122,6.1
2008102123,5.4
2008102200,5.9
2008102201,6.5
2008102202,5.9
2008102203,5.7
2008102204,5.3
2008102205,5.5
2008102206,5.7
2008102207,5.2
2008102208,5.3
2008102209,5.7
2008102210,5.7
2008102211,5.4
2008102212,5.7
2008102213,6.5
2008102214,5.9
2008102215,6.6
2008102216,5.9
2008102217,6.2
2008102218,6.4
2008102219,5.0
2008102220,6.7
2008102221,5.9
2008102222,6.0
2008102223,5.8
2008102300,5.9
2008102301,5.3
2008102302,5.9
2008102303,5.6
2008102304,5.3
2008102305,5.1
2008102306,5.7
2008102307,5.4
2008102308,5.5
2008102309,5.1
2008102310,5.4
2008102311,4.6
2008102312,4.5
2008102313,4.1
2008102314,3.3
2008102315,3.6
2008102316,3.6
2008102317,3.5
2008102318,2.9
2008102319,3.6
2008102320,3.2
2008102321,3.5
2008102322,3.4
2008102323,3.0
2008102400,3.2
2008102401,3.2
2008102402,3.4
2008102403,2.8
2008102404,3.0
2008102405,2.9
2008102406,2.8
2008102407,2.6
2008102408,3.2
2008102409,3.3
2008102410,3.1
2008102411,2.9
2008102412,2.3
2008102413,2.9
2008102414,3.3
2008102415,2.6
2008102416,2.3
2008102417,3.1
2008102418,2.8
2008102419,2.5
2008102420,2.8
2008102421,2.9
2008102422,3.0
2008102423,2.6
2008102500,3.0
2008102501,2.8
2008102502,3.1
2008102503,3.2
2008102504,3.0
2008102505,3.3
2008102506,2.3
2008102507,2.9
2008102508,3.3
2008102509,2.7
2008102510,2.9
2008102511,2.7
2008102512,3.5
2008102513,3.1
2008102514,3.4
2008102515,3.2
2008102516,3.0
2008102517,3.3
2008102518,3.0
2008102519,2.7
2008102520,2.5
2008102521,2.9
2008102522,2.4
2008102523,2.9
2008102600,2.7
2008102601,3.2
2008102602,3.2
2008102603,3.0
2008102604,2.6
2008102605,2.9
2008102606,3.0
2008102607,2.9
2008102608,3.1
2008102609,2.8
2008102610,2.7
2008102611,3.4
2008102612,3.4
2008102613,2.9
2008102614,2.3
2008102615,3.0
2008102616,2.3
2008102617,3.2
2008102618,2.7
2008102619,2.2
2008102620,2.9
2008102621,2.6
2008102622,2.9
2008102623,2.6
2008102700,2.8
2008102701,3.0
2008102702,3.3
2008102703,3.0
2008102704,3.3
2008102705,3.0
2008102706,3.0
2008102707,2.3
2008102708,2.9
2008102709,3.4
2008102710,3.3
2008102711,2.6
2008102712,3.5
2008102713,3.2
2008102714,2.6
2008102715,3.1
2008102716,2.8
2008102717,3.6
2008102718,2.9
2008102719,3.2
2008102720,3.4
2008102721,3.3
2008102722,3.6
2008102723,3.3
2008102800,3.2
2008102801,3.3
2008102802,2.8
2008102803,3.4
2008102804,3.5
2008102805,2.9
2008102806,2.7
2008102807,3.3
2008102808,2.5
2008102809,3.0
2008102810,2.7
2008102811,3.0
2008102812,2.6
2008102813,2.6
2008102814,3.1
2008102815,2.7
2008102816,2.7
2008102817,3.2
2008102818,3.2
2008102819,3.0
2008102820,3.7
2008102821,2.9
2008102822,2.5
2008102823,3.4
2008102900,2.9
2008102901,3.6
2008102902,4.0
2008102903,2.7
2008102904,3.5
2008102905,3.4
2008102906,3.5
2008102907,3.6
2008102908,3.2
2008102909,3.0
2008102910,3.1
2008102911,3.0
2008102912,2.9
2008102913,3.2
2008102914,3.2
2008102915,3.2
2008102916,3.4
2008102917,3.1
2008102918,2.7
2008102919,3.4
2008102920,3.6
2008102921,3.2
2008102922,3.2
2008102923,2.5
2008103000,3.1
2008103001,3.1
2008103002,3.3
2008103003,2.9
2008103004,2.7
2008103005,3.5
2008103006,2.7
2008103007,2.7
2008103008,2.9
2008103009,2.6
2008103010,3.1
2008103011,2.9
2008103012,2.7
2008103013,2.8
2008103014,3.2
2008103015,2.8
2008103016,3.2
2008103017,2.9
2008103018,3.0
2008103019,3.0
2008103020,3.2
2008103021,3.0
2008103022,3.0
2008103023,3.7
2008103100,3.2
2008103101,2.5
2008103102,3.5
2008103103,3.2
2008103104,3.8
2008103105,3.1
2008103106,3.0
2008103107,3.2
2008103108,2.9
2008103109,3.0
2008103110,3.1
2008103111,3.1
2008103112,3.0
2008103113,3.5
2008103114,3.8
2008103115,3.8
2008103116,3.5
2008103117,3.3
2008103118,3.4
2008103119,3.0
2008103120,4.0
2008103121,3.9
2008103122,2.9
2008103123,3.2
2008110100,3.3
2008110101,3.5
2008110102,3.1
2008110103,3.6
2008110104,3.1
2008110105,3.4
2008110106,3.3
2008110107,3.0
2008110108,3.0
2008110109,3.3
2008110110,3.5
2008110111,3.1
2008110112,3.2
2008110113,3.2
2008110114,3.0
2008110115,3.2
2008110116,3.2
2008110117,3.1
2008110118,3.3
2008110119,3.4
2008110120,3.4
2008110121,2.9
2008110122,2.7
2008110123,2.7
2008110200,3.0
2008110201,2.8
2008110202,2.7
2008110203,3.0
2008110204,3.5
2008110205,3.1
2008110206,3.2
2008110207,3.0
2008110208,2.8
2008110209,3.1
2008110210,2.6
2008110211,3.0
2008110212,2.8
2008110213,2.9
2008110214,3.3
2008110215,2.8
2008110216,3.0
2008110217,3.2
2008110218,3.4
2008110219,3.4
2008110220,3.4
2008110221,3.3
2008110222,3.5
2008110223,3.7
2008110300,3.0
2008110301,2.9
2008110302,3.5
2008110303,3.7
2008110304,3.1
2008110305,3.0
2008110306,3.7
2008110307,3.2
2008110308,3.7
2008110309,3.1
2008110310,4.1
2008110311,3.5
2008110312,3.7
2008110313,3.6
2008110314,3.2
2008110315,3.5
2008110316,3.6
2008110317,3.4
2008110318,3.7
2008110319,3.2
2008110320,3.3
2008110321,3.9
2008110322,4.1
2008110323,3.5
2008110400,4.2
2008110401,3.8
2008110402,3.2
2008110403,3.4
2008110404,3.3
2008110405,3.6
2008110406,3.6
2008110407,3.0
2008110408,3.3
2008110409,3.2
2008110410,3.0
2008110411,3.0
2008110412,2.7
2008110413,3.2
2008110414,2.7
2008110415,2.8
2008110416,3.2
2008110417,3.5
2008110418,2.9
2008110419,4.2
2008110420,3.3
2008110421,3.6
2008110422,3.2
2008110423,3.6
2008110500,3.9
2008110501,3.2
2008110502,3.8
2008110503,3.2
2008110504,2.3
2008110505,2.8
2008110506,3.2
2008110507,3.3
2008110508,2.6
2008110509,3.1
2008110510,3.0
2008110511,2.6
2008110512,3.2
2008110513,3.2
2008110514,3.0
2008110515,3.0
2008110516,3.0
2008110517,3.0
2008110518,3.8
2008110519,3.6
2008110520,4.0
2008110521,3.6
2008110522,3.9
2008110523,3.6
2008110600,3.7
2008110601,3.7
2008110602,3.6
2008110603,3.6
2008110604,3.6
2008110605,3.7
2008110606,3.6
2008110607,3.5
2008110608,3.6
2008110609,3.8
2008110610,3.6
2008110611,4.0
2008110612,3.7
2008110613,3.4
2008110614,3.9
2008110615,3.7
2008110616,3.4
2008110617,3.9
2008110618,3.8
2008110619,3.5
2008110620,4.1
2008110621,3.2
2008110622,3.7
2008110623,4.1
2008110700,3.6
2008110701,3.5
2008110702,3.4
2008110703,4.4
2008110704,3.6
2008110705,4.0
2008110706,3.3
2008110707,3.3
2008110708,3.9
2008110709,3.9
2008110710,3.5
2008110711,3.5
2008110712,3.3
2008110713,3.7
2008110714,3.5
2008110715,3.8
2008110716,3.2
2008110717,3.6
2008110718,4.0
2008110719,3.7
2008110720,4.0
2008110721,3.2
2008110722,3.6
2008110723,2.8
2008110800,3.8
2008110801,3.6
2008110802,4.0
2008110803,3.3
2008110804,3.9
2008110805,3.3
2008110806,3.4
2008110807,3.4
2008110808,3.4
2008110809,2.9
2008110810,3.0
2008110811,3.4
2008110812,2.9
2008110813,3.4
2008110814,3.2
2008110815,3.0
2008110816,3.2
2008110817,3.6
2008110818,3.2
2008110819,3.1
2008110820,3.5
2008110821,3.2
2008110822,2.9
2008110823,2.6
2008110900,3.5
2008110901,3.0
2008110902,3.7
2008110903,3.3
2008110904,3.3
2008110905,2.7
2008110906,3.2
2008110907,2.8
2008110908,3.0
2008110909,2.9
2008110910,2.7
2008110911,3.5
2008110912,2.8
2008110913,2.9
2008110914,2.8
2008110915,2.7
2008110916,3.4
2008110917,3.2
2008110918,3.1
2008110919,3.6
2008110920,3.1
2008110921,3.0
2008110922,3.0
2008110923,3.3
2008111000,3.3
2008111001,3.0
2008111002,3.2
2008111003,2.7
2008111004,3.3
2008111005,3.4
2008111006,2.7
2008111007,3.3
2008111008,3.4
2008111009,3.2
2008111010,2.8
2008111011,2.8
2008111012,2.7
2008111013,2.8
2008111014,2.9
2008111015,2.5
2008111016,2.9
2008111017,3.1
2008111018,2.9
2008111019,3.2
2008111020,2.9
2008111021,3.2
2008111022,3.6
2008111023,3.4
2008111100,3.1
2008111101,3.3
2008111102,3.6
2008111103,3.1
2008111104,3.1
2008111105,3.1
2008111106,3.5
2008111107,3.0
2008111108,3.1
2008111109,2.7
2008111110,2.9
2008111111,2.7
2008111112,3.6
2008111113,3.2
2008111114,3.2
2008111115,2.9
2008111116,3.2
2008111117,3.6
2008111118,3.6
2008111119,4.1
2008111120,3.8
2008111121,3.8
2008111122,3.3
2008111123,3.2
2008111200,3.4
2008111201,3.3
2008111202,3.4
2008111203,3.5
2008111204,3.3
2008111205,3.8
2008111206,3.9
2008111207,3.1
2008111208,3.2
2008111209,4.0
2008111210,3.2
2008111211,3.2
2008111212,3.7
2008111213,3.6
2008111214,3.2
2008111215,3.5
2008111216,3.4
2008111217,3.5
2008111218,3.7
2008111219,3.6
2008111220,3.5
2008111221,3.3
2008111222,3.1
2008111223,3.7
2008111300,3.7
2008111301,3.7
2008111302,3.7
2008111303,3.4
2008111304,3.4
2008111305,3.7
2008111306,3.9
2008111307,3.7
2008111308,4.3
2008111309,3.5
2008111310,4.1
2008111311,3.3
2008111312,4.3
2008111313,4.6
2008111314,3.9
2008111315,4.4
2008111316,4.0
2008111317,4.6
2008111318,4.1
2008111319,3.8
2008111320,3.6
2008111321,4.2
2008111322,3.7
2008111323,3.4
2008111400,3.5
2008111401,3.5
2008111402,4.1
2008111403,3.7
2008111404,2.9
2008111405,3.5
2008111406,4.0
2008111407,3.3
2008111408,3.0
2008111409,3.2
2008111410,3.6
2008111411,3.2
2008111412,3.3
2008111413,3.4
2008111414,3.7
2008111415,3.7
2008111416,3.8
2008111417,3.4
2008111418,4.1
2008111419,3.2
2008111420,3.8
2008111421,3.9
2008111422,3.8
2008111423,3.0
2008111500,3.7
2008111501,3.4
2008111502,4.0
2008111503,3.6
2008111504,3.6
2008111505,3.3
2008111506,4.1
2008111507,3.4
2008111508,4.1
2008111509,3.7
2008111510,3.8
2008111511,3.7
2008111512,3.5
2008111513,3.7
2008111514,3.7
2008111515,3.8
2008111516,4.1
2008111517,3.4
2008111518,4.1
2008111519,4.0
2008111520,3.6
2008111521,4.4
2008111522,3.5
2008111523,3.3
2008111600,3.4
2008111601,3.9
2008111602,3.4
2008111603,3.2
2008111604,3.6
2008111605,3.5
2008111606,3.5
2008111607,3.3
2008111608,3.1
2008111609,2.9
2008111610,2.7
2008111611,3.2
2008111612,3.2
2008111613,3.4
2008111614,3.3
2008111615,3.8
2008111616,3.0
2008111617,3.2
2008111618,3.4
2008111619,3.9
2008111620,3.6
2008111621,3.5
2008111622,3.6
2008111623,3.5
2008111700,3.6
2008111701,3.9
2008111702,3.1
2008111703,3.7
2008111704,3.7
2008111705,3.7
2008111706,3.6
2008111707,3.4
2008111708,3.3
2008111709,3.0
2008111710,2.9
2008111711,3.3
2008111712,3.7
2008111713,3.3
2008111714,3.0
2008111715,3.6
2008111716,3.1
2008111717,2.9
2008111718,3.0
2008111719,2.6
2008111720,2.7
2008111721,3.3
2008111722,2.3
2008111723,2.8
2008111800,3.3
2008111801,3.2
2008111802,3.5
2008111803,2.7
2008111804,3.2
2008111805,2.8
2008111806,3.3
2008111807,2.8
2008111808,2.7
2008111809,3.5
2008111810,2.7
2008111811,2.6
2008111812,3.2
2008111813,3.1
2008111814,2.5
2008111815,3.0
2008111816,2.8
2008111817,2.9
2008111818,3.2
2008111819,3.1
2008111820,3.1
2008111821,3.2
2008111822,3.3
2008111823,2.9
2008111900,3.3
2008111901,3.3
2008111902,3.1
2008111903,3.0
2008111904,3.0
2008111905,2.6
2008111906,2.7
2008111907,2.5
2008111908,2.8
2008111909,2.7
2008111910,2.7
2008111911,2.8
2008111912,3.2
2008111913,2.7
2008111914,3.0
2008111915,3.0
2008111916,2.9
2008111917,2.9
2008111918,2.6
2008111919,2.8
2008111920,3.2
2008111921,3.2
2008111922,3.0
2008111923,2.9
2008112000,2.5
2008112001,3.2
2008112002,2.8
2008112003,2.6
2008112004,2.6
2008112005,2.8
2008112006,2.3
2008112007,2.3
2008112008,2.8
2008112009,2.7
2008112010,2.9
2008112011,2.9
2008112012,2.8
2008112013,2.6
2008112014,3.0
2008112015,3.1
2008112016,3.3
2008112017,2.7
2008112018,2.9
2008112019,3.1
2008112020,2.7
2008112021,3.0
2008112022,3.0
2008112023,3.2
2008112100,3.2
2008112101,3.0
2008112102,3.0
2008112103,2.7
2008112104,3.1
2008112105,2.9
2008112106,2.7
2008112107,3.3
2008112108,3.1
2008112109,3.0
2008112110,2.6
2008112111,2.8
2008112112,2.9
2008112113,2.9
2008112114,2.7
2008112115,2.8
2008112116,3.2
2008112117,3.0
2008112118,3.5
2008112119,3.3
2008112120,3.1
2008112121,3.2
2008112122,3.9
2008112123,3.4
2008112200,3.5
2008112201,3.3
2008112202,3.7
2008112203,3.1
2008112204,3.2
2008112205,3.4
2008112206,3.4
2008112207,3.1
2008112208,3.4
2008112209,2.9
2008112210,3.2
2008112211,3.4
2008112212,3.0
2008112213,3.7
2008112214,3.1
2008112215,3.6
2008112216,4.0
2008112217,3.2
2008112218,3.6
2008112219,3.5
2008112220,3.8
2008112221,3.6
2008112222,3.4
2008112223,4.0
2008112300,3.5
2008112301,3.3
2008112302,3.8
2008112303,3.6
2008112304,3.6
2008112305,4.2
2008112306,4.1
2008112307,3.5
2008112308,3.7
2008112309,3.3
2008112310,3.1
2008112311,3.6
2008112312,3.3
2008112313,3.8
2008112314,3.5
2008112315,3.8
2008112316,3.5
2008112317,3.7
2008112318,3.4
2008112319,3.6
2008112320,4.1
2008112321,3.9
2008112322,3.6
2008112323,3.7
2008112400,3.7
2008112401,4.0
2008112402,3.5
2008112403,3.4
2008112404,3.3
2008112405,3.8
2008112406,4.2
2008112407,3.6
2008112408,3.6
2008112409,4.2
2008112410,0.0
2008112411,3.0
2008112412,1.5
2008112413,0.7
2008112414,4.0
2008112415,3.3
2008112416,3.6
2008112417,3.7
2008112418,3.7
2008112419,3.9
2008112420,4.3
2008112421,3.7
2008112422,4.0
2008112423,4.0
2008112500,3.6
2008112501,3.5
2008112502,4.2
2008112503,3.9
2008112504,4.1
2008112505,4.3
2008112506,3.8
2008112507,4.0
2008112508,4.1
2008112509,3.6
