time,max,min,mean,median
20101119,174.8,24.9,73.92916666666667,61.65
20101122,116.7,21.7,40.09166666666667,34.65
20101125,119.5,23.9,67.94861111111112,66.0
20101128,28.1,21.4,23.874999999999993,23.6
20101200,32.5,19.8,23.16458333333334,22.25
20101203,58.3,22.6,35.28194444444445,29.450000000000003
20101206,43.9,19.8,25.479166666666664,23.6
20101209,58.3,22.6,33.95277777777778,27.6
20101212,34.1,19.9,28.1638888888889,28.15
20101215,32.0,24.0,28.436111111111106,28.4
20101218,32.4,0.0,27.65694444444445,28.4
20101221,212.7,0.0,197.18749999999994,204.5
20101224,218.4,0.0,146.75694444444446,204.35000000000002
20101227,212.7,0.0,197.18749999999994,204.5
20101230,218.4,198.6,206.39166666666668,205.75
20120100,21.8,16.3,19.143749999999997,19.2
20120103,21.3,16.2,18.416666666666664,18.4
20120106,22.1,18.1,20.11944444444445,20.05
20120109,22.6,17.4,20.151388888888892,20.3
20120112,22.5,16.9,19.369444444444447,19.3
20120115,22.8,17.5,20.0,20.0
20120118,21.8,17.7,19.73472222222223,19.6
20120121,22.5,17.6,20.191666666666674,20.3
20120124,22.2,17.2,19.69583333333333,19.6
20120127,22.9,17.9,20.39583333333333,20.5
20120130,22.8,17.2,20.55833333333333,20.7
20120199,21.9,17.8,19.837500000000002,19.6
20120202,21.8,16.0,19.51944444444444,19.65
20120205,21.0,16.9,18.915277777777778,18.85
20120208,26.4,14.8,17.615277777777788,17.6
20120211,19.7,13.7,17.08472222222222,17.35
20120214,19.0,11.3,15.415277777777773,15.649999999999999
20120217,19.0,12.7,15.606944444444443,15.45
20120220,18.0,9.1,16.088888888888885,16.3
20120223,19.3,10.0,14.669444444444448,14.55
20120226,19.9,14.8,17.344444444444445,17.3
20120229,18.6,14.3,16.76666666666667,17.25
20120301,20.1,14.3,17.15277777777778,17.15
20120304,20.9,7.5,16.22083333333334,17.8
20120307,19.8,8.1,13.881944444444445,14.1
20120310,19.1,11.8,16.176388888888894,16.55
20120313,19.1,8.6,14.577777777777774,15.5
20120316,20.1,15.4,17.526388888888885,17.5
20120319,20.7,16.0,18.215277777777786,18.2
20120322,18.4,9.6,14.12361111111111,14.4
20120325,32.7,0.0,15.016666666666671,15.6
20120328,18.1,9.1,13.593055555555557,13.75
20120331,17.7,13.2,15.758333333333338,15.9
20120400,20.8,15.2,17.67291666666667,17.65
20120403,16.0,8.6,12.125000000000004,11.75
20120406,17.5,10.7,14.284722222222221,14.6
20120409,18.2,12.4,14.79027777777778,14.75
20120412,16.6,9.0,12.991666666666667,12.9
